Time,Eul_A,Eul_B,Eul_C
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
0.000000,-3.003323,-0.050822,0.156456
